latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-1.459459,127.437057,346.92,0.39,0.36,2022-05-01,1648,N,VIIRS,n,1,294.63,7.67,N,2
-1.456142,127.437576,337.82,0.39,0.36,2022-05-01,1648,N,VIIRS,n,1,294.06,3.91,N,3
1.167028,117.679115,305.75,0.47,0.64,2022-05-01,1648,N,VIIRS,n,1,283.81,1.55,N,2
0.480102,127.994507,306.9,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,292.99,1.32,N,3
0.480646,127.991066,307.92,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,292.91,1.19,N,3
0.482328,128.001907,314.27,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,293.6,1.91,N,3
0.482871,127.998482,307.54,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,293.22,1.32,N,3
0.483958,127.99157,317.11,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,294,1.19,N,3
0.484502,127.988129,307.76,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,292.34,1.19,N,3
0.481784,128.005371,320.35,0.38,0.36,2022-05-01,1648,N,VIIRS,n,1,294.88,1.91,N,3
1.494458,127.635513,330.41,0.39,0.36,2022-05-01,1648,N,VIIRS,n,1,287.6,6.75,N,1
1.498351,127.632454,304.89,0.39,0.36,2022-05-01,1648,N,VIIRS,n,1,280.14,1.23,N,1
-8.271508,123.504913,318.23,0.44,0.39,2022-05-01,1654,N,VIIRS,n,1,293.57,1.6,N,1
-3.869487,122.409668,312.65,0.57,0.43,2022-05-01,1654,N,VIIRS,n,1,292.2,2.51,N,2
-3.8718,122.398666,310.01,0.57,0.43,2022-05-01,1654,N,VIIRS,n,1,292.23,3.02,N,2
-3.872639,122.403847,308.21,0.57,0.43,2022-05-01,1654,N,VIIRS,n,1,291.9,2.51,N,2
-3.903903,122.419899,313.35,0.57,0.43,2022-05-01,1654,N,VIIRS,n,1,292.04,2.53,N,2
-3.843476,115.249825,302.97,0.57,0.69,2022-05-01,1654,N,VIIRS,n,1,279.69,1.36,N,0
-7.692822,126.307465,313.43,0.38,0.36,2022-05-01,1654,N,VIIRS,n,1,295.98,2.53,N,3
-8.112885,112.916885,308.83,0.7,0.75,2022-05-01,1654,N,VIIRS,n,1,272.55,2.33,N,1
-8.272124,123.508659,309.07,0.44,0.39,2022-05-01,1654,N,VIIRS,n,1,291.79,1.6,N,1
-6.833942,111.272888,298.13,0.42,0.61,2022-05-01,1830,N,VIIRS,n,1,277.44,0.32,N,0
-6.866694,111.908958,302.15,0.47,0.64,2022-05-01,1830,N,VIIRS,n,1,283.75,0.72,N,2
-6.376667,108.401772,314.67,0.53,0.5,2022-05-01,1830,N,VIIRS,n,1,283.09,2.19,N,3
-6.285158,107.882904,303.08,0.49,0.49,2022-05-01,1830,N,VIIRS,n,1,281.59,0.66,N,0
-1.483061,103.509537,310.59,0.39,0.36,2022-05-01,1830,N,VIIRS,n,1,290.02,0.75,N,0
-1.175633,103.359093,314.95,0.39,0.36,2022-05-01,1830,N,VIIRS,n,1,288.92,2.06,N,0
-6.005441,105.980934,305.46,0.55,0.43,2022-05-01,1830,N,VIIRS,n,1,285.69,2.4,N,3
-6.054562,106.465431,304.39,0.39,0.44,2022-05-01,1830,N,VIIRS,n,1,277,1.4,N,3
-6.761599,111.963936,321.45,0.47,0.64,2022-05-01,1830,N,VIIRS,n,1,283.91,3.09,N,3
-2.598191,103.049683,301.03,0.39,0.36,2022-05-01,1830,N,VIIRS,n,1,286.7,0.63,N,0
-7.543486,110.442657,319.14,0.38,0.59,2022-05-01,1836,N,VIIRS,n,1,264.74,2.55,N,1
-7.543804,110.444992,322.47,0.38,0.59,2022-05-01,1836,N,VIIRS,n,1,265.74,2.55,N,1
-9.998828,120.802589,332.08,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,302.17,1.96,D,0
0.989692,117.953735,331.9,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,295.55,3.3,D,0
0.990217,117.957191,332.63,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,295.82,3.98,D,0
0.549688,120.366905,335.34,0.44,0.38,2022-05-02,0530,N,VIIRS,n,1,292.07,2.62,D,0
0.481463,127.995369,327.65,0.44,0.63,2022-05-02,0530,N,VIIRS,n,1,289.76,9.08,D,2
0.482674,128.003128,327.67,0.44,0.63,2022-05-02,0530,N,VIIRS,n,1,289.81,7.69,D,2
-1.663368,119.97686,328.39,0.41,0.37,2022-05-02,0530,N,VIIRS,n,1,294.63,3.19,D,0
-1.383511,122.41256,335.44,0.53,0.42,2022-05-02,0530,N,VIIRS,n,1,291.5,7.12,D,0
-1.387378,122.413162,336.34,0.53,0.42,2022-05-02,0530,N,VIIRS,n,1,293.27,7.53,D,0
-1.838583,121.098465,329.53,0.45,0.39,2022-05-02,0530,N,VIIRS,n,1,292.7,4.41,D,0
-1.837971,121.102493,328.23,0.45,0.39,2022-05-02,0530,N,VIIRS,n,1,293.79,4.41,D,0
-2.575269,121.380409,345.57,0.46,0.39,2022-05-02,0530,N,VIIRS,n,1,292.67,10.92,D,2
-2.574618,121.384537,339.13,0.46,0.39,2022-05-02,0530,N,VIIRS,n,1,290.91,10.92,D,2
-2.578854,121.380997,343.88,0.46,0.39,2022-05-02,0530,N,VIIRS,n,1,291.04,10.92,D,2
-2.578202,121.385155,336.44,0.46,0.39,2022-05-02,0530,N,VIIRS,n,1,294.89,10.92,D,2
-3.284344,119.071701,335.22,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,292.74,2.77,D,0
-4.499836,121.680992,330.62,0.45,0.39,2022-05-02,0530,N,VIIRS,n,1,298.43,2.55,D,0
-8.114233,112.921486,339.88,0.5,0.49,2022-05-02,0530,N,VIIRS,n,1,292.49,5.66,D,1
-8.113603,112.926003,332.86,0.5,0.49,2022-05-02,0530,N,VIIRS,n,1,291.56,10.82,D,1
-8.437292,118.641754,335.56,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,300.94,3.92,D,0
-9.807939,120.280533,330.35,0.38,0.36,2022-05-02,0530,N,VIIRS,n,1,298.55,2.74,D,0
-10.008643,120.137085,345.3,0.38,0.36,2022-05-02,0530,N,VIIRS,n,1,297.04,6.31,D,0
-9.995487,120.802071,330.78,0.39,0.36,2022-05-02,0530,N,VIIRS,n,1,300.03,1.96,D,0
-0.992476,101.534401,342.66,0.36,0.57,2022-05-02,0712,N,VIIRS,n,1,287.78,4.46,D,0
-2.835027,122.156181,304.12,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.39,1.74,N,2
-2.831948,122.172935,307.89,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.78,2.29,N,2
-2.831278,122.168892,312.86,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.85,2.11,N,2
-2.830591,122.164749,307.06,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.89,2.11,N,2
-2.829929,122.160744,303.71,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.69,1.74,N,2
-2.582806,121.386574,299.47,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.04,1.1,N,2
-2.582136,121.382553,307.1,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.39,1.1,N,2
-2.581457,121.378487,301.45,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.75,2.23,N,2
-2.576872,121.388031,302.27,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.14,10.71,N,2
-2.861145,122.161255,302,0.43,0.62,2022-05-02,1630,N,VIIRS,n,1,286.45,1.03,N,0
-2.576183,121.383911,355.43,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,282.45,10.71,N,2
-2.575483,121.379745,367,0.49,0.65,2022-05-02,1630,N,VIIRS,h,1,280.85,9.98,N,2
-2.574789,121.375587,325.02,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.25,9.98,N,2
-2.569499,121.380905,303.42,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.25,9.98,N,2
-1.460452,127.438667,339.47,0.4,0.44,2022-05-02,1630,N,VIIRS,n,1,291.88,6.8,N,2
-1.459847,127.434784,331.57,0.4,0.44,2022-05-02,1630,N,VIIRS,n,1,291.35,6.8,N,2
-1.45637,127.439224,334.14,0.4,0.44,2022-05-02,1630,N,VIIRS,n,1,292.99,9.03,N,3
-1.455765,127.435349,338.67,0.4,0.44,2022-05-02,1630,N,VIIRS,n,1,291.76,9.03,N,3
-0.999788,134.023361,304.27,0.4,0.37,2022-05-02,1630,N,VIIRS,n,1,285.27,0.83,N,2
1.697511,127.880623,325.37,0.41,0.45,2022-05-02,1630,N,VIIRS,n,1,286,3.19,N,1
1.699427,127.879723,332.58,0.41,0.45,2022-05-02,1630,N,VIIRS,n,1,286.1,3,N,1
-2.574096,121.371452,300.38,0.49,0.65,2022-05-02,1630,N,VIIRS,n,1,280.04,1.82,N,2
-3.903317,122.422005,305.08,0.39,0.6,2022-05-02,1630,N,VIIRS,n,1,290.06,0.71,N,2
-3.902702,122.418411,303.55,0.39,0.6,2022-05-02,1630,N,VIIRS,n,1,290.6,0.71,N,2
-3.872699,122.408768,317.13,0.39,0.6,2022-05-02,1630,N,VIIRS,n,1,290.01,1.38,N,2
-3.870825,122.397957,303.56,0.4,0.6,2022-05-02,1630,N,VIIRS,n,1,290.5,1.08,N,2
-3.873317,122.407387,308.22,0.39,0.6,2022-05-02,1630,N,VIIRS,n,1,289.82,0.89,N,2
-3.867808,122.408356,304.66,0.39,0.6,2022-05-02,1630,N,VIIRS,n,1,289.98,0.89,N,0
-6.550721,108.093712,301,0.42,0.37,2022-05-02,1812,N,VIIRS,n,1,268.83,0.62,N,0
-6.284883,107.885643,299.88,0.41,0.37,2022-05-02,1812,N,VIIRS,n,1,280.31,0.43,N,0
-6.763928,111.96093,310.24,0.45,0.47,2022-05-02,1812,N,VIIRS,n,1,285.01,1.55,N,2
-3.029012,115.165443,313.01,0.33,0.55,2022-05-02,1812,N,VIIRS,n,1,287.62,1.34,N,2
-2.21603,115.520134,305.41,0.34,0.56,2022-05-02,1812,N,VIIRS,n,1,286.5,0.75,N,0
-2.160482,115.579475,304.09,0.34,0.56,2022-05-02,1812,N,VIIRS,n,1,285.5,3.44,N,2
-2.160958,115.582603,344.62,0.34,0.56,2022-05-02,1812,N,VIIRS,n,1,286.3,3.78,N,2
-2.155775,115.583237,313.57,0.34,0.56,2022-05-02,1812,N,VIIRS,n,1,285.48,0.84,N,2
-2.062295,115.570213,305.17,0.34,0.56,2022-05-02,1812,N,VIIRS,n,1,285.34,0.6,N,2
-1.893521,115.863953,315.78,0.35,0.57,2022-05-02,1812,N,VIIRS,n,1,285.65,1.09,N,2
-1.893026,115.860748,305.45,0.35,0.57,2022-05-02,1812,N,VIIRS,n,1,285.75,1.09,N,2
-6.547273,108.094246,304.41,0.42,0.37,2022-05-02,1812,N,VIIRS,n,1,270.13,0.62,N,2
-8.117065,112.926643,296.56,0.55,0.51,2022-05-02,1812,N,VIIRS,n,1,277.09,1.06,N,1
-8.112024,112.92485,312.97,0.55,0.51,2022-05-02,1812,N,VIIRS,n,1,278.32,1.52,N,1
-7.546685,110.442215,305.38,0.56,0.43,2022-05-02,1812,N,VIIRS,n,1,280.88,1.75,N,1
-7.54327,110.446327,296.58,0.56,0.43,2022-05-02,1812,N,VIIRS,n,1,280.4,0.84,N,1
-7.542663,110.442215,307.88,0.56,0.43,2022-05-02,1812,N,VIIRS,n,1,283.32,1.75,N,1
-1.888764,116.342903,331.26,0.5,0.49,2022-05-03,0512,N,VIIRS,n,1,292.19,5.08,D,3
-2.579346,121.377136,327.57,0.41,0.37,2022-05-03,0512,N,VIIRS,l,1,300.22,10.62,D,2
-2.578801,121.380768,343.13,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,298.85,10.62,D,2
-2.578256,121.384399,338.83,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,306.88,41.18,D,2
-2.586985,121.953354,339.65,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,294.17,7.59,D,0
-0.852828,133.232895,343.2,0.46,0.63,2022-05-03,0512,N,VIIRS,n,1,285.36,7.36,D,0
-2.761584,121.068642,339.82,0.42,0.38,2022-05-03,0512,N,VIIRS,n,1,296.34,9.55,D,3
-2.887248,121.187088,345.07,0.42,0.37,2022-05-03,0512,N,VIIRS,n,1,295.43,9.49,D,0
-2.92994,121.455246,332.92,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,294.62,2.46,D,3
-1.270031,132.240753,340.48,0.38,0.59,2022-05-03,0512,N,VIIRS,n,1,290.96,5.24,D,0
-2.828238,122.173904,336.51,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,296.2,4.3,D,2
-2.862956,122.161827,333.5,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,295.35,3.99,D,0
-3.548423,126.475128,342.38,0.46,0.39,2022-05-03,0512,N,VIIRS,n,1,296.1,2.76,D,0
-2.52246,133.098709,367,0.42,0.61,2022-05-03,0512,N,VIIRS,h,1,290.52,8.08,D,0
-3.612125,126.39743,336.42,0.46,0.39,2022-05-03,0512,N,VIIRS,n,1,296.37,8.11,D,0
-3.613193,126.397408,334.71,0.46,0.39,2022-05-03,0512,N,VIIRS,n,1,296.08,5.76,D,0
-3.296148,129.005615,340.4,0.43,0.46,2022-05-03,0512,N,VIIRS,n,1,296.19,5.61,D,0
-4.828601,120.315475,346.77,0.47,0.4,2022-05-03,0512,N,VIIRS,n,1,301.96,9.63,D,0
-5.939761,120.497169,327.31,0.48,0.4,2022-05-03,0512,N,VIIRS,n,1,291.4,3.08,D,0
-8.409964,117.114334,346.06,0.55,0.51,2022-05-03,0512,N,VIIRS,n,1,294.98,11.17,D,0
-8.490151,118.600159,333.54,0.44,0.46,2022-05-03,0512,N,VIIRS,n,1,297.66,2.57,D,0
-8.497815,118.763573,328.56,0.43,0.46,2022-05-03,0512,N,VIIRS,n,1,294.84,2.32,D,0
-8.565771,119.046471,330.64,0.41,0.45,2022-05-03,0512,N,VIIRS,n,1,297.83,2.72,D,3
-8.884067,117.759224,333.75,0.51,0.49,2022-05-03,0512,N,VIIRS,n,1,295.39,3.65,D,0
-8.884838,117.757736,331.04,0.51,0.49,2022-05-03,0512,N,VIIRS,n,1,295.21,4.02,D,0
-7.99167,125.743782,335.82,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,301.49,4,D,0
-9.68532,119.210541,339.65,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,295.87,3.77,D,0
4.088237,115.605789,326.36,0.46,0.47,2022-05-03,0512,N,VIIRS,n,1,288.81,3.75,D,0
3.422572,117.565575,329.78,0.53,0.42,2022-05-03,0512,N,VIIRS,n,1,294.35,4.63,D,0
2.803931,117.370911,333.3,0.55,0.43,2022-05-03,0512,N,VIIRS,n,1,292.18,5.41,D,0
1.250152,117.022491,327.68,0.41,0.45,2022-05-03,0512,N,VIIRS,n,1,288.33,2.34,D,0
0.876227,117.283463,332.44,0.4,0.44,2022-05-03,0512,N,VIIRS,n,1,291.03,4,D,0
0.766428,116.851326,339.74,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,289,6.49,D,0
0.767031,116.855141,333.52,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,288.73,6.49,D,0
0.762244,116.851967,336.99,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,290.12,13.37,D,0
0.762847,116.855766,340.85,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,291.58,13.37,D,0
0.807003,117.161346,328.14,0.4,0.44,2022-05-03,0512,N,VIIRS,n,1,291.27,1.95,D,0
0.766125,116.851654,339.82,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,289.66,12.48,D,0
0.766699,116.855469,340.33,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,289.2,12.48,D,0
0.761938,116.85228,332.83,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,289.55,12.48,D,0
0.762514,116.85611,340.51,0.42,0.45,2022-05-03,0512,N,VIIRS,n,1,291.74,12.48,D,0
0.937704,118.226051,334.16,0.52,0.42,2022-05-03,0512,N,VIIRS,n,1,292.97,3.34,D,0
0.589626,117.332062,329.28,0.4,0.44,2022-05-03,0512,N,VIIRS,n,1,292.17,3.64,D,0
-0.332394,112.150467,330.19,0.46,0.63,2022-05-03,0512,N,VIIRS,n,1,278.18,4.69,D,0
-0.443447,112.311707,330.67,0.45,0.63,2022-05-03,0512,N,VIIRS,n,1,279.85,4.66,D,0
-0.469361,112.336105,328.32,0.45,0.63,2022-05-03,0512,N,VIIRS,n,1,278.15,2.12,D,0
-0.469307,112.336044,326.93,0.45,0.63,2022-05-03,0512,N,VIIRS,n,1,277.42,2.09,D,0
-0.018611,116.684181,343.64,0.44,0.46,2022-05-03,0512,N,VIIRS,n,1,291.76,6.29,D,0
0.56756,120.446793,331.6,0.42,0.37,2022-05-03,0512,N,VIIRS,n,1,294.58,6.08,D,0
0.536078,120.373344,331.01,0.42,0.38,2022-05-03,0512,N,VIIRS,n,1,292.58,1.89,D,0
-0.021308,116.684082,341.67,0.45,0.47,2022-05-03,0512,N,VIIRS,n,1,290.41,4.26,D,0
0.457868,120.230949,329.43,0.42,0.38,2022-05-03,0512,N,VIIRS,n,1,291.91,2.07,D,0
0.517427,120.712471,334.33,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,296.84,1.89,D,0
0.475887,121.033508,332.82,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,293.97,4.05,D,0
-0.592287,115.122963,330.37,0.58,0.52,2022-05-03,0512,N,VIIRS,n,1,289.58,5.62,D,2
0.618003,123.125092,336.16,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,297.04,9.98,D,0
-0.591196,115.120461,332.96,0.58,0.52,2022-05-03,0512,N,VIIRS,n,1,288.65,2.98,D,2
0.411109,124.011757,333.59,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,294.19,4.4,D,0
-0.882275,116.943848,342.91,0.44,0.46,2022-05-03,0512,N,VIIRS,n,1,294,8.75,D,0
-1.682922,113.380043,337.72,0.4,0.6,2022-05-03,0512,N,VIIRS,n,1,288.23,3.26,D,0
-2.046643,113.167114,367,0.41,0.61,2022-05-03,0512,N,VIIRS,l,1,285.52,22.63,D,0
-2.047216,113.163368,347.57,0.41,0.61,2022-05-03,0512,N,VIIRS,n,1,286.34,13.81,D,0
-1.899378,115.862083,330.63,0.54,0.51,2022-05-03,0512,N,VIIRS,n,1,291.97,6.89,D,0
-1.88778,116.343819,344.19,0.5,0.49,2022-05-03,0512,N,VIIRS,n,1,292.82,6.71,D,3
-0.86645,123.20768,335.04,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,296.28,3.93,D,0
-1.888107,116.347435,340.59,0.5,0.49,2022-05-03,0512,N,VIIRS,n,1,292.78,9.58,D,0
-0.869774,123.208168,336.31,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,297.46,5.69,D,0
-1.022014,123.2771,331.02,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,300.14,2.35,D,0
-1.382693,122.481674,341.05,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,296.96,4.35,D,2
-1.484748,122.363289,331.25,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,295.93,2.02,D,0
-1.573732,122.153191,333.61,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,296.1,4.12,D,0
-1.395077,123.488716,330.94,0.39,0.36,2022-05-03,0512,N,VIIRS,n,1,294.74,3.12,D,0
-2.002777,121.430794,331.76,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,299.22,3.97,D,0
-2.00618,121.431259,334.54,0.4,0.37,2022-05-03,0512,N,VIIRS,n,1,298.93,3.97,D,0
-2.590811,119.557404,330.92,0.49,0.4,2022-05-03,0512,N,VIIRS,n,1,292.39,4.29,D,0
-1.458782,127.437561,348.2,0.55,0.43,2022-05-03,0512,N,VIIRS,n,1,299.18,16.22,D,2
-3.5288,114.825668,329.59,0.34,0.56,2022-05-03,0512,N,VIIRS,n,1,290,2.64,D,0
-2.575384,121.380287,340.16,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,297.41,10.08,D,2
-2.574837,121.383926,338.7,0.41,0.37,2022-05-03,0512,N,VIIRS,n,1,299.98,31.59,D,2
-7.705052,108.99559,337.58,0.42,0.61,2022-05-03,0648,N,VIIRS,n,1,292.68,2.62,D,2
-7.704365,108.99942,327.95,0.42,0.61,2022-05-03,0648,N,VIIRS,n,1,293.37,8.45,D,2
-7.699396,108.994606,327.94,0.42,0.61,2022-05-03,0648,N,VIIRS,n,1,292.61,2.62,D,2
-0.713769,100.67009,332.23,0.47,0.4,2022-05-03,0654,N,VIIRS,n,1,292.24,3.11,D,0
-0.715315,100.708214,338.95,0.47,0.4,2022-05-03,0654,N,VIIRS,n,1,292.09,10.43,D,0
-2.547611,103.776749,326.89,0.45,0.47,2022-05-03,0654,N,VIIRS,n,1,279.56,2.6,D,0
-2.711241,103.182091,337.26,0.41,0.45,2022-05-03,0654,N,VIIRS,n,1,270.66,3.19,D,0
-2.311606,110.931122,327.33,0.69,0.75,2022-05-03,0654,N,VIIRS,n,1,286.41,3.7,D,0
-0.009035,100.981277,332.22,0.5,0.41,2022-05-03,0654,N,VIIRS,n,1,289.07,2.74,D,0
-0.268757,100.664146,331.22,0.48,0.4,2022-05-03,0654,N,VIIRS,n,1,291.41,1.43,D,0
-0.712399,100.708229,333.75,0.47,0.4,2022-05-03,0654,N,VIIRS,n,1,291.37,5.82,D,0
-0.716042,100.708916,331.97,0.47,0.4,2022-05-03,0654,N,VIIRS,n,1,291.62,5.82,D,0
-1.461883,127.438889,313.99,0.41,0.61,2022-05-03,1612,N,VIIRS,n,1,282.24,5.48,N,2
-1.455445,127.434898,320.65,0.41,0.61,2022-05-03,1612,N,VIIRS,n,1,283.87,11.64,N,3
-1.459364,127.439758,349.82,0.41,0.61,2022-05-03,1612,N,VIIRS,n,1,282.44,4.87,N,2
-1.458645,127.435173,346.47,0.41,0.61,2022-05-03,1612,N,VIIRS,n,1,283.46,13.92,N,3
-1.453667,127.440208,309.4,0.41,0.61,2022-05-03,1612,N,VIIRS,n,1,283.98,4.87,N,2
-1.456197,127.43943,367,0.41,0.61,2022-05-03,1612,N,VIIRS,h,1,283.45,5.48,N,2
-8.113342,112.92366,326.73,0.43,0.38,2022-05-03,1754,N,VIIRS,n,1,287.74,3.54,N,1
-3.873881,122.40815,306.52,0.5,0.65,2022-05-03,1754,N,VIIRS,n,1,277.25,1.27,N,2
-3.872816,122.398041,296.52,0.5,0.65,2022-05-03,1754,N,VIIRS,n,1,275.01,0.89,N,2
-3.873454,122.402588,302.6,0.5,0.65,2022-05-03,1754,N,VIIRS,n,1,275.43,0.89,N,2
-3.874093,122.407143,305.14,0.5,0.65,2022-05-03,1754,N,VIIRS,n,1,277.27,1.76,N,2
-3.279049,112.55381,300.19,0.39,0.36,2022-05-03,1754,N,VIIRS,n,1,272.51,0.59,N,0
-3.361959,104.004662,297.44,0.57,0.52,2022-05-03,1754,N,VIIRS,n,1,270.72,1.02,N,2
-3.538001,104.304512,303.67,0.54,0.51,2022-05-03,1754,N,VIIRS,n,1,276.81,1.14,N,0
-6.764335,111.961151,330.88,0.4,0.37,2022-05-03,1754,N,VIIRS,n,1,292.45,2.66,N,3
-6.549323,108.094292,314.26,0.44,0.38,2022-05-03,1754,N,VIIRS,n,1,267.89,1.65,N,2
-8.262136,117.99649,299.61,0.57,0.52,2022-05-03,1754,N,VIIRS,n,1,288.99,4.02,N,0
-7.545686,110.443047,325.76,0.38,0.36,2022-05-03,1754,N,VIIRS,n,1,279.68,2.37,N,1
-7.545137,110.439552,302.79,0.38,0.36,2022-05-03,1754,N,VIIRS,n,1,274.84,1.65,N,1
-3.873211,122.403603,303.51,0.5,0.65,2022-05-03,1754,N,VIIRS,n,1,275.89,1.27,N,2
-3.872541,122.399063,298.68,0.49,0.65,2022-05-03,1754,N,VIIRS,n,1,275.2,1.45,N,2
-2.161228,115.583015,304.76,0.5,0.41,2022-05-03,1754,N,VIIRS,n,1,284.55,0.9,N,2
-0.93472,117.028969,302.19,0.39,0.44,2022-05-03,1754,N,VIIRS,n,1,285.06,0.48,N,0
-1.383911,122.4823,306.79,0.46,0.64,2022-05-03,1754,N,VIIRS,n,1,281.39,1.32,N,3
-8.117559,112.927986,316.06,0.43,0.38,2022-05-03,1754,N,VIIRS,n,1,284.97,2.09,N,1
-8.118615,114.056725,302.55,0.49,0.4,2022-05-03,1754,N,VIIRS,n,1,290.49,1.7,N,1
-8.148388,127.971092,329.93,0.39,0.37,2022-05-04,0448,N,VIIRS,n,1,293.57,1.77,D,3
-8.147856,127.974686,327.91,0.39,0.37,2022-05-04,0448,N,VIIRS,n,1,295.97,3.04,D,3
-10.193338,123.89283,327.33,0.43,0.46,2022-05-04,0448,N,VIIRS,n,1,294.73,2.55,D,0
-4.0193,122.260712,328.87,0.45,0.47,2022-05-04,0454,N,VIIRS,n,1,291.66,2.93,D,0
-3.05053,129.846451,332.83,0.41,0.37,2022-05-04,0454,N,VIIRS,n,1,294.75,2.54,D,0
-3.595075,126.418427,344.37,0.41,0.37,2022-05-04,0454,N,VIIRS,n,1,297.2,12.26,D,0
-3.594822,126.418922,341.12,0.41,0.37,2022-05-04,0454,N,VIIRS,n,1,296.66,10.95,D,0
-4.705188,120.24073,340.24,0.63,0.54,2022-05-04,0454,N,VIIRS,n,1,288.66,6.11,D,0
-3.778385,126.683891,339.26,0.4,0.37,2022-05-04,0454,N,VIIRS,n,1,293.88,4.61,D,0
-4.704212,120.241379,338.23,0.63,0.54,2022-05-04,0454,N,VIIRS,n,1,288.91,10.2,D,0
-1.23917,127.69062,331.62,0.38,0.36,2022-05-04,0454,N,VIIRS,n,1,295.85,3.11,D,3
-1.381122,122.482216,335.23,0.4,0.44,2022-05-04,0454,N,VIIRS,n,1,281.54,2.87,D,2
-1.38233,122.481674,338.1,0.4,0.44,2022-05-04,0454,N,VIIRS,n,1,280.88,3.31,D,2
-0.618881,127.367821,333.47,0.38,0.36,2022-05-04,0454,N,VIIRS,n,1,296.26,2.98,D,0
0.48159,128.004059,337.57,0.39,0.36,2022-05-04,0454,N,VIIRS,n,1,299,4.67,D,3
0.481062,128.00058,332.73,0.39,0.36,2022-05-04,0454,N,VIIRS,n,1,299.17,4.67,D,3
0.480532,127.997086,329.34,0.39,0.36,2022-05-04,0454,N,VIIRS,n,1,298.35,3.77,D,3
0.480005,127.993607,328.72,0.39,0.36,2022-05-04,0454,N,VIIRS,n,1,298.66,3.77,D,3
0.482811,127.989601,329.66,0.39,0.36,2022-05-04,0454,N,VIIRS,n,1,297.23,5.74,D,0
0.337654,123.530815,330.73,0.49,0.41,2022-05-04,0454,N,VIIRS,n,1,289.53,3.19,D,0
0.355445,123.497139,355.68,0.5,0.41,2022-05-04,0454,N,VIIRS,n,1,291.9,58.57,D,0
0.526806,122.680992,332.64,0.55,0.43,2022-05-04,0454,N,VIIRS,n,1,291.11,6.92,D,0
0.893717,120.845459,342.33,0.47,0.48,2022-05-04,0454,N,VIIRS,n,1,288.1,5.02,D,0
-1.456944,127.435226,343.15,0.38,0.36,2022-05-04,0454,N,VIIRS,n,1,300.79,14.99,D,2
-1.456419,127.438683,337.76,0.38,0.36,2022-05-04,0454,N,VIIRS,n,1,301.43,22.05,D,3
-1.460262,127.43573,342.27,0.38,0.36,2022-05-04,0454,N,VIIRS,n,1,302.19,14.99,D,2
-2.906254,121.180687,331.36,0.51,0.49,2022-05-04,0454,N,VIIRS,n,1,290.1,4.05,D,0
